Date,Open,High,Low,Close,Adj Close,Volume
2020-12-02,13121.400391,13128.500000,12983.549805,13113.750000,13113.750000,717700
2020-12-03,13215.299805,13216.599609,13107.900391,13133.900391,13133.900391,713700
2020-12-04,13177.400391,13280.049805,13152.849609,13258.549805,13258.549805,640500
2020-12-07,13264.849609,13366.650391,13241.950195,13355.750000,13355.750000,591700
2020-12-08,13393.849609,13435.450195,13311.049805,13392.950195,13392.950195,543200
2020-12-09,13458.099609,13548.900391,13449.599609,13529.099609,13529.099609,502600
2020-12-10,13488.500000,13503.549805,13399.299805,13478.299805,13478.299805,553400
2020-12-11,13512.299805,13579.349609,13402.849609,13513.849609,13513.849609,787700
2020-12-14,13571.450195,13597.500000,13472.450195,13558.150391,13558.150391,558400
2020-12-15,13547.200195,13589.650391,13447.049805,13567.849609,13567.849609,497600
2020-12-16,13663.099609,13692.349609,13606.450195,13682.700195,13682.700195,462200
2020-12-17,13713.549805,13773.250000,13673.549805,13740.700195,13740.700195,416000
2020-12-18,13764.400391,13772.849609,13658.599609,13760.549805,13760.549805,519400
2020-12-21,13741.900391,13777.500000,13131.450195,13328.400391,13328.400391,687300
2020-12-22,13373.650391,13492.049805,13192.900391,13466.299805,13466.299805,696200
2020-12-23,13473.500000,13619.450195,13432.200195,13601.099609,13601.099609,458700
2020-12-24,13672.150391,13771.750000,13626.900391,13749.250000,13749.250000,471400
2020-12-28,13815.150391,13885.299805,13811.549805,13873.200195,13873.200195,403600
2020-12-29,13910.349609,13967.599609,13859.900391,13932.599609,13932.599609,439600
2020-12-30,13980.900391,13997.000000,13864.950195,13981.950195,13981.950195,380700
2020-12-31,13970.000000,14024.849609,13936.450195,13981.750000,13981.750000,452400
2021-01-01,null,null,null,null,null,null
2021-01-04,14104.349609,14147.950195,13953.750000,14132.900391,14132.900391,495000
2021-01-05,14075.150391,14215.599609,14048.150391,14199.500000,14199.500000,492500
2021-01-06,14240.950195,14244.150391,14039.900391,14146.250000,14146.250000,632300
2021-01-07,14253.750000,14256.250000,14123.099609,14137.349609,14137.349609,559200
2021-01-08,14258.400391,14367.299805,14221.650391,14347.250000,14347.250000,613500
2021-01-11,14474.049805,14498.200195,14383.099609,14484.750000,14484.750000,672900
2021-01-12,14473.799805,14590.650391,14432.849609,14563.450195,14563.450195,929600
2021-01-13,14639.799805,14653.349609,14435.700195,14564.849609,14564.849609,874000
2021-01-14,14550.049805,14617.799805,14471.500000,14595.599609,14595.599609,620200
2021-01-15,14594.349609,14617.450195,14357.849609,14433.700195,14433.700195,789600
2021-01-18,14453.299805,14459.150391,14222.799805,14281.299805,14281.299805,762000
2021-01-19,14371.650391,14546.049805,14350.849609,14521.150391,14521.150391,546100
2021-01-20,14538.299805,14666.450195,14517.549805,14644.700195,14644.700195,623100
2021-01-21,14730.950195,14753.549805,14517.250000,14590.349609,14590.349609,704600
2021-01-22,14583.400391,14619.900391,14357.750000,14371.900391,14371.900391,776800
2021-01-25,14477.799805,14491.099609,14218.599609,14238.900391,14238.900391,618600
2021-01-27,14237.950195,14237.950195,13929.299805,13967.500000,13967.500000,660700
2021-01-28,13810.400391,13898.250000,13713.250000,13817.549805,13817.549805,637900
2021-01-29,13946.599609,13966.849609,13596.750000,13634.599609,13634.599609,753200
2021-02-01,13758.599609,14336.349609,13661.750000,14281.200195,14281.200195,870500
2021-02-02,14481.099609,14731.700195,14469.150391,14647.849609,14647.849609,915000
2021-02-03,14754.900391,14868.849609,14574.150391,14789.950195,14789.950195,869500
2021-02-04,14789.049805,14913.700195,14714.750000,14895.650391,14895.650391,884700
2021-02-05,14952.599609,15014.650391,14864.750000,14924.250000,14924.250000,935600
2021-02-08,15064.299805,15159.900391,15041.049805,15115.799805,15115.799805,671200
2021-02-09,15164.150391,15257.099609,15064.299805,15109.299805,15109.299805,713300
2021-02-10,15119.049805,15168.250000,14977.200195,15106.500000,15106.500000,624800
2021-02-11,15073.250000,15188.500000,15065.400391,15173.299805,15173.299805,500100
2021-02-12,15186.200195,15243.500000,15081.000000,15163.299805,15163.299805,571800
2021-02-15,15270.299805,15340.150391,15243.400391,15314.700195,15314.700195,456000
2021-02-16,15371.450195,15431.750000,15242.200195,15313.450195,15313.450195,648500
2021-02-17,15279.900391,15314.299805,15170.750000,15208.900391,15208.900391,504800
2021-02-18,15238.700195,15250.750000,15078.049805,15118.950195,15118.950195,770600
2021-02-19,15074.799805,15144.049805,14898.200195,14981.750000,14981.750000,712200
2021-02-22,14999.049805,15010.099609,14635.049805,14675.700195,14675.700195,609900
2021-02-23,14782.250000,14854.500000,14651.849609,14707.799805,14707.799805,744100
2021-02-24,14729.150391,15008.799805,14504.500000,14982.000000,14982.000000,403800
2021-02-25,15079.849609,15176.500000,15065.349609,15097.349609,15097.349609,803900
2021-02-26,14888.599609,14919.450195,14467.750000,14529.150391,14529.150391,1103600
2021-03-01,14702.500000,14806.799805,14638.549805,14761.549805,14761.549805,507300
2021-03-02,14865.299805,14959.099609,14760.799805,14919.099609,14919.099609,621700
2021-03-03,15064.400391,15273.150391,14995.799805,15245.599609,15245.599609,544200
2021-03-04,15026.750000,15202.349609,14980.200195,15080.750000,15080.750000,534900
2021-03-05,14977.950195,15092.349609,14862.099609,14938.099609,14938.099609,640700
2021-03-08,15002.450195,15111.150391,14919.900391,14956.200195,14956.200195,0
2021-03-09,15049.900391,15126.849609,14925.450195,15098.400391,15098.400391,675300
2021-03-10,15202.150391,15218.450195,15100.849609,15174.799805,15174.799805,404600
2021-03-12,15321.150391,15336.299805,14953.599609,15030.950195,15030.950195,493200
2021-03-15,15048.400391,15048.400391,14745.849609,14929.500000,14929.500000,467500
2021-03-16,14996.099609,15051.599609,14890.650391,14910.450195,14910.450195,100
2021-03-17,14946.549805,14956.549805,14696.049805,14721.299805,14721.299805,100
2021-03-18,14855.500000,14875.200195,14478.599609,14557.849609,14557.849609,542200
2021-03-19,14471.150391,14788.250000,14350.099609,14744.000000,14744.000000,919200
2021-03-22,14736.299805,14763.900391,14597.849609,14736.400391,14736.400391,459000
2021-03-23,14768.549805,14878.599609,14707.000000,14814.750000,14814.750000,474200
2021-03-24,14712.450195,14752.349609,14535.000000,14549.400391,14549.400391,456400
2021-03-25,14570.900391,14575.599609,14264.400391,14324.900391,14324.900391,606800
2021-03-26,14506.299805,14572.900391,14414.250000,14507.299805,14507.299805,481000
2021-03-30,14628.500000,14876.299805,14617.599609,14845.099609,14845.099609,594500
2021-03-31,14811.849609,14813.750000,14670.250000,14690.700195,14690.700195,463900
2021-04-01,14798.400391,14883.200195,14692.450195,14867.349609,14867.349609,445000
2021-04-05,14837.700195,14849.849609,14459.500000,14637.799805,14637.799805,509700
2021-04-06,14737.000000,14779.099609,14573.900391,14683.500000,14683.500000,475300
2021-04-07,14716.450195,14879.799805,14649.849609,14819.049805,14819.049805,0
2021-04-08,14875.650391,14984.150391,14821.099609,14873.799805,14873.799805,514800
2021-04-09,14882.650391,14918.450195,14785.650391,14834.849609,14834.849609,504100
2021-04-12,14644.650391,14652.500000,14248.700195,14310.799805,14310.799805,650200
2021-04-13,14364.900391,14528.900391,14274.900391,14504.799805,14504.799805,605100
2021-04-15,14522.400391,14597.549805,14353.200195,14581.450195,14581.450195,568000
2021-04-16,14599.599609,14697.700195,14559.000000,14617.849609,14617.849609,577200
2021-04-19,14306.599609,14382.299805,14191.400391,14359.450195,14359.450195,512300
2021-04-20,14526.700195,14526.950195,14207.299805,14296.400391,14296.400391,467400
2021-04-22,14219.150391,14424.750000,14151.400391,14406.150391,14406.150391,524600
2021-04-23,14326.349609,14461.150391,14273.299805,14341.349609,14341.349609,498100
2021-04-26,14449.450195,14557.500000,14421.299805,14485.000000,14485.000000,452700
2021-04-27,14493.799805,14667.549805,14484.849609,14653.049805,14653.049805,451800
2021-04-28,14710.500000,14890.250000,14694.950195,14864.549805,14864.549805,457000
2021-04-29,14979.000000,15044.349609,14814.450195,14894.900391,14894.900391,517500
2021-04-30,14747.349609,14855.450195,14601.700195,14631.099609,14631.099609,613900
2021-05-03,14481.049805,14673.849609,14416.250000,14634.150391,14634.150391,448900
2021-05-04,14687.250000,14723.400391,14461.500000,14496.500000,14496.500000,503400
2021-05-05,14604.150391,14637.900391,14506.599609,14617.849609,14617.849609,455900
2021-05-06,14668.349609,14743.900391,14611.500000,14724.799805,14724.799805,467800
2021-05-07,14816.849609,14863.049805,14765.500000,14823.150391,14823.150391,488000
2021-05-10,14928.250000,14966.900391,14892.500000,14942.349609,14942.349609,522000
2021-05-11,14789.700195,14900.000000,14771.400391,14850.750000,14850.750000,647400
2021-05-12,14823.549805,14824.049805,14649.700195,14696.500000,14696.500000,643800
2021-05-14,14749.400391,14749.650391,14591.900391,14677.799805,14677.799805,620700
2021-05-17,14756.250000,14938.000000,14725.349609,14923.150391,14923.150391,546400
2021-05-18,15067.200195,15137.250000,15043.700195,15108.099609,15108.099609,583900
2021-05-19,15058.599609,15133.400391,15008.849609,15030.150391,15030.150391,569100
2021-05-20,15042.599609,15069.799805,14884.900391,14906.049805,14906.049805,480300
2021-05-21,14987.799805,15190.000000,14985.849609,15175.299805,15175.299805,572900
2021-05-24,15211.349609,15256.250000,15145.450195,15197.700195,15197.700195,579800
2021-05-25,15291.750000,15293.849609,15163.400391,15208.450195,15208.450195,441500
2021-05-26,15257.049805,15319.900391,15194.950195,15301.450195,15301.450195,384000
2021-05-27,15323.950195,15384.549805,15272.500000,15337.849609,15337.849609,0
2021-05-28,15421.200195,15469.650391,15394.750000,15435.650391,15435.650391,468100
2021-05-31,15437.750000,15606.349609,15374.000000,15582.799805,15582.799805,436000
2021-06-01,15629.650391,15660.750000,15528.299805,15574.849609,15574.849609,409600
2021-06-02,15520.349609,15597.450195,15459.849609,15576.200195,15576.200195,428600
2021-06-03,15655.549805,15705.099609,15611.000000,15690.349609,15690.349609,410200
2021-06-04,15712.500000,15733.599609,15622.349609,15670.250000,15670.250000,414200
2021-06-07,15725.099609,15773.450195,15678.099609,15751.650391,15751.650391,394000
2021-06-08,15773.900391,15778.799805,15680.000000,15740.099609,15740.099609,378200
2021-06-09,15766.299805,15800.450195,15566.900391,15635.349609,15635.349609,457900
2021-06-10,15692.099609,15751.250000,15648.500000,15737.750000,15737.750000,298300
2021-06-11,15796.450195,15835.549805,15749.799805,15799.349609,15799.349609,363000
2021-06-14,15791.400391,15823.049805,15606.500000,15811.849609,15811.849609,392900
2021-06-15,15866.950195,15901.599609,15842.400391,15869.250000,15869.250000,323300
2021-06-16,15847.500000,15880.849609,15742.599609,15767.549805,15767.549805,340200
2021-06-17,15648.299805,15769.349609,15616.750000,15691.400391,15691.400391,357600
2021-06-18,15756.500000,15761.500000,15450.900391,15683.349609,15683.349609,640800
2021-06-21,15525.849609,15765.150391,15505.650391,15746.500000,15746.500000,351500
2021-06-22,15840.500000,15895.750000,15752.099609,15772.750000,15772.750000,322200
2021-06-23,15862.799805,15862.950195,15673.950195,15686.950195,15686.950195,287500
2021-06-24,15737.299805,15821.400391,15702.700195,15790.450195,15790.450195,316700
2021-06-25,15839.349609,15870.799805,15772.299805,15860.349609,15860.349609,314600
2021-06-28,15915.349609,15915.650391,15792.150391,15814.700195,15814.700195,255100
2021-06-29,15807.500000,15835.900391,15724.049805,15748.450195,15748.450195,360300
2021-06-30,15776.900391,15839.099609,15708.750000,15721.500000,15721.500000,262400
2021-07-01,15755.049805,15755.549805,15667.049805,15680.000000,15680.000000,224900
2021-07-02,15705.849609,15738.349609,15635.950195,15722.200195,15722.200195,254800
2021-07-05,15793.400391,15845.950195,15762.049805,15834.349609,15834.349609,207000
2021-07-06,15813.750000,15914.200195,15801.000000,15818.250000,15818.250000,391400
2021-07-07,15819.599609,15893.549805,15779.700195,15879.650391,15879.650391,329300
2021-07-08,15855.400391,15885.750000,15682.900391,15727.900391,15727.900391,307900
2021-07-09,15688.250000,15730.849609,15632.750000,15689.799805,15689.799805,243200
2021-07-12,15766.799805,15789.200195,15644.750000,15692.599609,15692.599609,216300
2021-07-13,15794.000000,15820.799805,15744.599609,15812.349609,15812.349609,246700
2021-07-14,15808.700195,15877.349609,15764.200195,15853.950195,15853.950195,0
2021-07-15,15872.150391,15952.349609,15855.000000,15924.200195,15924.200195,284900
2021-07-16,15958.349609,15962.250000,15882.599609,15923.400391,15923.400391,276300
2021-07-19,15754.500000,15836.900391,15707.500000,15752.400391,15752.400391,242100
2021-07-20,15703.950195,15728.450195,15578.549805,15632.099609,15632.099609,274300
2021-07-22,15736.599609,15834.799805,15726.400391,15824.049805,15824.049805,265300
2021-07-23,15856.799805,15899.799805,15768.400391,15856.049805,15856.049805,294100
2021-07-26,15849.299805,15893.349609,15797.000000,15824.450195,15824.450195,267100
2021-07-27,15860.500000,15881.549805,15701.000000,15746.450195,15746.450195,311000
2021-07-28,15761.549805,15767.500000,15513.450195,15709.400391,15709.400391,318600
2021-07-29,15762.700195,15817.349609,15737.799805,15778.450195,15778.450195,401600
2021-07-30,15800.599609,15862.799805,15744.849609,15763.049805,15763.049805,400000
2021-08-02,15874.900391,15892.900391,15834.650391,15885.150391,15885.150391,244800
2021-08-03,15951.549805,16146.900391,15914.349609,16130.750000,16130.750000,341300
2021-08-04,16195.250000,16290.200195,16176.150391,16258.799805,16258.799805,427300
2021-08-05,16288.950195,16349.450195,16210.299805,16294.599609,16294.599609,418200
2021-08-06,16304.400391,16336.750000,16223.299805,16238.200195,16238.200195,320100
2021-08-09,16281.349609,16320.750000,16179.049805,16258.250000,16258.250000,240500
2021-08-10,16274.799805,16359.250000,16202.250000,16280.099609,16280.099609,288000
2021-08-11,16327.299805,16338.750000,16162.549805,16282.250000,16282.250000,277900
2021-08-12,16303.650391,16375.500000,16286.900391,16364.400391,16364.400391,280200
2021-08-13,16385.699219,16543.599609,16376.299805,16529.099609,16529.099609,321900
2021-08-16,16518.400391,16589.400391,16480.750000,16563.050781,16563.050781,254000
2021-08-17,16545.250000,16628.550781,16495.400391,16614.599609,16614.599609,297400
2021-08-18,16691.949219,16701.849609,16535.849609,16568.849609,16568.849609,251800
2021-08-20,16382.500000,16509.550781,16376.049805,16450.500000,16450.500000,350800
2021-08-23,16592.250000,16592.500000,16395.699219,16496.449219,16496.449219,275600
2021-08-24,16561.400391,16647.099609,16495.300781,16624.599609,16624.599609,275400
2021-08-25,16654.000000,16712.449219,16617.500000,16634.650391,16634.650391,265900
2021-08-26,16627.949219,16683.699219,16603.400391,16636.900391,16636.900391,253500
2021-08-27,16642.550781,16722.050781,16565.599609,16705.199219,16705.199219,217400
2021-08-30,16775.849609,16951.500000,16764.849609,16931.050781,16931.050781,283500
2021-08-31,16947.500000,17153.500000,16915.849609,17132.199219,17132.199219,464400
2021-09-01,17185.599609,17225.750000,17055.050781,17076.250000,17076.250000,301900
2021-09-02,17095.400391,17245.500000,17059.699219,17234.150391,17234.150391,242400
2021-09-03,17262.449219,17340.099609,17212.199219,17323.599609,17323.599609,261400
2021-09-06,17399.349609,17429.550781,17345.550781,17377.800781,17377.800781,228000
2021-09-07,17401.550781,17436.500000,17287.000000,17362.099609,17362.099609,243400
2021-09-08,17375.750000,17383.400391,17254.199219,17353.500000,17353.500000,252700
2021-09-09,17312.849609,17379.650391,17302.699219,17369.250000,17369.250000,241500
2021-09-13,17363.550781,17378.349609,17269.150391,17355.300781,17355.300781,241100
2021-09-14,17420.349609,17438.550781,17367.050781,17380.000000,17380.000000,230400
2021-09-15,17387.650391,17532.699219,17386.900391,17519.449219,17519.449219,388200
2021-09-16,17539.199219,17644.599609,17510.449219,17629.500000,17629.500000,503300
2021-09-17,17709.650391,17792.949219,17537.650391,17585.150391,17585.150391,508300
2021-09-20,17443.849609,17622.750000,17361.800781,17396.900391,17396.900391,339100
2021-09-21,17450.500000,17578.349609,17326.099609,17562.000000,17562.000000,363600
2021-09-22,17580.900391,17610.449219,17524.000000,17546.650391,17546.650391,295200
2021-09-23,17670.849609,17843.900391,17646.550781,17822.949219,17822.949219,320500
2021-09-24,17897.449219,17947.650391,17819.400391,17853.199219,17853.199219,360100
2021-09-27,17932.199219,17943.500000,17802.900391,17855.099609,17855.099609,295700
2021-09-28,17906.449219,17912.849609,17576.099609,17748.599609,17748.599609,398000
2021-09-29,17657.949219,17781.750000,17608.150391,17711.300781,17711.300781,562200
2021-09-30,17718.900391,17742.150391,17585.349609,17618.150391,17618.150391,378600
2021-10-01,17531.900391,17557.150391,17452.900391,17532.050781,17532.050781,305800
2021-10-04,17615.550781,17750.900391,17581.349609,17691.250000,17691.250000,295800
2021-10-05,17661.349609,17833.449219,17640.900391,17822.300781,17822.300781,427000
2021-10-06,17861.500000,17884.599609,17613.150391,17646.000000,17646.000000,395800
2021-10-07,17810.550781,17857.550781,17763.800781,17790.349609,17790.349609,419900
2021-10-08,17886.849609,17941.849609,17840.349609,17895.199219,17895.199219,324100
2021-10-11,17867.550781,18041.949219,17839.099609,17945.949219,17945.949219,375800
2021-10-12,17915.800781,18008.650391,17864.949219,17991.949219,17991.949219,355600
2021-10-13,18097.849609,18197.800781,18050.750000,18161.750000,18161.750000,506700
2021-10-14,18272.849609,18350.750000,18248.699219,18338.550781,18338.550781,538700
2021-10-18,18500.099609,18543.150391,18445.300781,18477.050781,18477.050781,469900
2021-10-19,18602.349609,18604.449219,18377.699219,18418.750000,18418.750000,368200
2021-10-20,18439.900391,18458.300781,18209.349609,18266.599609,18266.599609,371300
2021-10-21,18382.699219,18384.199219,18048.000000,18178.099609,18178.099609,365900
2021-10-22,18230.699219,18314.250000,18034.349609,18114.900391,18114.900391,0
